EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-24502174	CIL 08, 23483	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Iu<l=I>ia L(uci) f(ilia) Aebutia / p(ia) h(ic) s(ita) e(st)	IuIia L f Aebutia p h s e	Iulia Luci filia Aebutia pia hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502175	CIL 08, 23484	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Iulia Flori/da vix(it) an(nos) / XXVII	D M s Iulia Florida vix an XXVII	Dis Manibus sacrum Iulia Florida vixit annos XXVII	lapis		35.8571565	9.2014433						
EDCS-24502176	CIL 08, 23485	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) [M(anibus) s(acrum)] / Iulia Ma/xima p(ia) / vix(it) annis / n(umero) LII	D Iulia Maxima p vix annis n LII	Dis Manibus sacrum Iulia Maxima pia vixit annis numero LII	lapis		35.8571565	9.2014433						
EDCS-24502177	CIL 08, 23486	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Q(uintus) Licinius / Aurentius / Victorinus / Sa[3]ioru / con[3] / antes As[3 pi]/us vixit an[nos] / XLVIIII m(enses) X[3] / d(ies) III	D M s Q Licinius Aurentius Victorinus Sa ioru con antes As us vixit an XLVIIII m X d III	Dis Manibus sacrum Quintus Licinius Aurentius Victorinus Sa ioru con antes As pius vixit annos XLVIIII menses X dies III	lapis		35.8571565	9.2014433						
EDCS-24502178	CIL 08, 23487	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) [s(acrum)] / Licini[u]s C[a]/rus vix(it) an(nos) / CV	M Licini s C rus vix an CV	Dis Manibus sacrum Licinius Carus vixit annos CV	lapis		35.8571565	9.2014433						
EDCS-24502179	CIL 08, 23488 = Mactaris-02, 00001	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	Dis Mani//bus / C(aius) Licinius / C(ai) f(ilius) (H)oratia / Fel(i)x pius / vixit ann(os) / LXXVII hi(c) s(itus) est // Staberia L(uci) fil(ia) / Saturnina / pia vixit an/nis LXX h(ic) s(ita) est	Dis Manibus C Licinius C f oratia Felx pius vixit ann LXXVII hi s est Staberia L fil Saturnina pia vixit annis LXX h s est	Dis Manibus Caius Licinius Cai filius Horatia Felix pius vixit annos LXXVII hic situs est Staberia Luci filia Saturnina pia vixit annis LXX hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502180	CIL 08, 23489	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Lucilius / Fortuna/tus v(ixit) a(nnos) L / h(ic) s(itus) e(st)	D M s Lucilius Fortunatus v a L h s e	Dis Manibus sacrum Lucilius Fortunatus vixit annos L hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502181	CIL 08, 23490	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / M() Honoratus / pius vixit an(nos) / LXX	D M s M Honoratus pius vixit an LXX	Dis Manibus sacrum M Honoratus pius vixit annos LXX	lapis		35.8571565	9.2014433						
EDCS-24502182	CIL 08, 23491	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / L(ucius) M[3]ius Datianus / vix(it) an(n)is XVII	D M s L M ius Datianus vix anis XVII	Dis Manibus sacrum Lucius M ius Datianus vixit annis XVII	lapis		35.8571565	9.2014433						
EDCS-24502183	CIL 08, 23492	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  viri	Q(uintus) Magnius [3 vi]/xit a(nnos) [	Q Magnius xit a	Quintus Magnius vixit annos	lapis		35.8571565	9.2014433						
EDCS-24502184	CIL 08, 23493	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) [s(acrum)] / C(aius) Manlius Homu[l]linus vix(it) ann[os 3] / Saturnin[3]/nus vix(it) an[3] / et fratr[i	D M C Manlius Homu linus vix ann Saturnin nus vix an et fratri	Dis Manibus sacrum Caius Manlius Homullinus vixit annos Saturnin nus vixit an et fratri	lapis		35.8571565	9.2014433						
EDCS-24502185	CIL 08, 23494	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales;  viri	Marcella / Saturi f(ilia)	Marcella Saturi f	Marcella Saturi filia	lapis		35.8571565	9.2014433						
EDCS-24502186	CIL 08, 23495	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Marsidi/us Fortu/n{n}atus / v(ixit) a(nnos) LXX	D M s Marsidius Fortunnatus v a LXX	Dis Manibus sacrum Marsidius Fortunatus vixit annos LXX	lapis		35.8571565	9.2014433						
EDCS-24502187	CIL 08, 23496	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	] Mas/culus / vi{c}xit / a(nnis) LXXIII / h(ic) s(itus) e(st) // [D(is)] M(anibus) s(acrum) / Iulia / Fa(u)sti/na vi{c}/xit an(n)is / X h(ic) s(ita) e(st)	Masculus vicxit a LXXIII h s e M s Iulia Fastina vicxit anis X h s e	Masculus vixit annis LXXIII hic situs est Dis Manibus sacrum Iulia Faustina vixit annis X hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502188	CIL 08, 23497 = Mactaris-01, 00016	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					praenomen et nomen;  tituli sepulcrales;  viri	Maximus / C(ai) f(ilius) vixit an(n)is / [3]XXXX h(ic) s(itus) e(st)	Maximus C f vixit anis XXXX h s e	Maximus Cai filius vixit annis XXXX hic situs est	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_23497.jpg				
EDCS-24502189	CIL 08, 23497a	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Modia Mo/n[t]ana pia / vixit ann/is LXXII m(ensibus) VI	D M s Modia Mon ana pia vixit annis LXXII m VI	Dis Manibus sacrum Modia Montana pia vixit annis LXXII mensibus VI	lapis		35.8571565	9.2014433						
EDCS-24502190	CIL 08, 23498	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Monius L(uci) f(ilius) / Saturninus / an(nos) III / [h(ic)] s(itus) e(st)	Monius L f Saturninus an III s e	Monius Luci filius Saturninus annos III hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502191	CIL 08, 23499	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Narsidius / Murracius / pie vixit annis / XXV h(ic) s(itus) e(st)	Narsidius Murracius pie vixit annis XXV h s e	Narsidius Murracius pie vixit annis XXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502192	CIL 08, 23500	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	L(ucius) Nunnius / C(ai) f(ilius) Secundu/s h(ic) s(itus) est	L Nunnius C f Secundus h s est	Lucius Nunnius Cai filius Secundus hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502193	CIL 08, 23501 = Mactaris-01, 00022	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Nunnia L(uci) f(ilia) / Prima h(ic) s(ita) e(st)	Nunnia L f Prima h s e	Nunnia Luci filia Prima hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502194	CIL 08, 23502	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Octavia / Faustina / vix(it) an(nos) LXXV / h(ic) s(ita) e(st)	Octavia Faustina vix an LXXV h s e	Octavia Faustina vixit annos LXXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502195	CIL 08, 23503	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Octavia M(arci) f(ilia) / Gafiuta pia / vixit annis XV / hic sita est	Octavia M f Gafiuta pia vixit annis XV hic sita est	Octavia Marci filia Gafiuta pia vixit annis XV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502196	CIL 08, 23504	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					liberti/libertae;  mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Dis Manibus sacr(um) / Orfiae Statiae / Helius contuberna/li carissimae / vixit annis XX / h(ic) s(ita) e(st)	Dis Manibus sacr Orfiae Statiae Helius contubernali carissimae vixit annis XX h s e	Dis Manibus sacrum Orfiae Statiae Helius contubernali carissimae vixit annis XX hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502197	CIL 08, 23505	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	L(ucius) Paci[3] / Fo(r)tunat/us vixit / annis LXXV / h(ic) s(itus) e(st) // Ins[t]eia / L(uci) fil(ia) Opta/ta pia vix(it) / annis LI / h(ic) s(ita) e(st)	L Paci Fotunatus vixit annis LXXV h s e Ins eia L fil Optata pia vix annis LI h s e	Lucius Paci Fortunatus vixit annis LXXV hic situs est Insteia Luci filia Optata pia vixit annis LI hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502198	CIL 08, 23506	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Pompeia Se/pia vixit [annos] / XX h(ic) [s(ita) e(st)]	Pompeia Sepia vixit XX h	Pompeia Sepia vixit annos XX hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502199	CIL 08, 23507	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Pomponia R[o]/mana pia v(ixit) / a(nnos) XXXV h(ic) s(ita) e(st) / M(arcus) Tadius Roga/tus v(ixit) a(nnos) LXX / Iu[l]ia Saturni/na [pia] v(ixit) a(nnos) XI / h(ic) s(ita) e(st) / L(ucius) Pomponius Do/natus piis(simis) paren/tibus mem[or]iae / cons[er]va{e}[nd]ae(?) gra/tia posuit	D M s Pomponia R mana pia v a XXXV h s e M Tadius Rogatus v a LXX Iu ia Saturnina v a XI h s e L Pomponius Donatus piis parentibus mem iae cons vae ae gratia posuit	Dis Manibus sacrum Pomponia Romana pia vixit annos XXXV hic sita est Marcus Tadius Rogatus vixit annos LXX Iulia Saturnina pia vixit annos XI hic sita est Lucius Pomponius Donatus piissimis parentibus memoriae conservandae gratia posuit	lapis		35.8571565	9.2014433						
EDCS-24502200	CIL 08, 23508	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	]us L(uci) fil(ius) / [3] Quir(ina) Pos/sessor pius / [	us L fil Quir Possessor pius	us Luci filius Quirina Possessor pius	lapis		35.8571565	9.2014433						
EDCS-24502201	CIL 08, 23509	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales;  viri	Quarta Babba/lis f(ilia) pia vixit ann(os) / LXXXV h(ic) s(ita) e(st)	Quarta Babbalis f pia vixit ann LXXXV h s e	Quarta Babbalis filia pia vixit annos LXXXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502202	CIL 08, 23510	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina	Quinta Quintia / pia vix(it) an(nos) XXX / Gemella f(ilia) an(nos) VI h(ic) s(ita) e(st)	Quinta Quintia pia vix an XXX Gemella f an VI h s e	Quinta Quintia pia vixit annos XXX Gemella filia annos VI hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502203	CIL 08, 23511	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	M(arcus) Quintius / T(iti) f(ilius) Gal(eria) Florus / pius vix(it) ann(os) XXXX / h(ic) s(itus) e(st)	M Quintius T f Gal Florus pius vix ann XXXX h s e	Marcus Quintius Titi filius Galeria Florus pius vixit annos XXXX hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502204	CIL 08, 23512	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Quintia P(ubli) f(ilia) / Tertulla pia / vixit annis / XXV h(ic) s(ita) e(st)	Quintia P f Tertulla pia vixit annis XXV h s e	Quintia Publi filia Tertulla pia vixit annis XXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502205	CIL 08, 23513	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Ramius Cicero / vixit annis / LXIIII / Ramius Victor / patri col(l)ocavit / s(it) t(ibi) t(erra) l(evis)	D M s Ramius Cicero vixit annis LXIIII Ramius Victor patri colocavit s t t l	Dis Manibus sacrum Ramius Cicero vixit annis LXIIII Ramius Victor patri collocavit sit tibi terra levis	lapis		35.8571565	9.2014433						
EDCS-24502206	CIL 08, 23513a	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Rocius / Pullus / vi{c}xit / annis LXXXXI / m(ensibus) XI	D M s Rocius Pullus vicxit annis LXXXXI m XI	Dis Manibus sacrum Rocius Pullus vixit annis LXXXXI mensibus XI	lapis		35.8571565	9.2014433						
EDCS-24502207	CIL 08, 23514	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Romana / Matussenia / p(ia) v(ixit) a(nnos) XXV / h(ic) s(ita) e(st)	D M s Romana Matussenia p v a XXV h s e	Dis Manibus sacrum Romana Matussenia pia vixit annos XXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502208	CIL 08, 23515	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	] / [S]elicia P(ubli) f(ilia) Sa/turnina vix(it) / annis L[3] / h(ic) s(ita) e(st) // ] / Vestali[3] / vix(it) annis LXXI / h(ic) s(ita) e(st) // ]/nis [3]XV / h(ic) s(ita) e(st) // ] / vixit [3] / h(ic) s(ita) [e(st)] // M(arcus) Gargilius Fortunnatus parentibus piissimis et fratri et coniugi et si[bi 3] / [et] coniugi et fili(i)s suis posterisque eorum solo pecunia sua fecit	elicia P f Saturnina vix annis L Vestali nis vixit h s M Gargilius Fortunnatus parentibus piissimis et fratri et coniugi et si coniugi et filis suis posteris que eorum solo pecunia sua fecit	Selicia Publi filia Saturnina vixit annis L hic sita est Vestali vixit annis LXXI hic sita est nis XV hic sita est vixit hic sita est Marcus Gargilius Fortunnatus parentibus piissimis et fratri et coniugi et sibi et coniugi et filiis suis posteris que eorum solo pecunia sua fecit	lapis		35.8571565	9.2014433						
EDCS-24502209	CIL 08, 23516	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  tituli sepulcrales;  viri	Saturni/nus Mar/tialis f(ilius) / vixit an/nis pius XXV	Saturninus Martialis f vixit annis pius XXV	Saturninus Martialis filius vixit annis pius XXV	lapis		35.8571565	9.2014433						
EDCS-24502210	CIL 08, 23517	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales;  viri	] / Saturnin[us] / Sexti f(ilius) pius / vixit annis LXXV / h(ic) e(st) s(itus) // ] / Non[3] / filia pia / vixit / annis LXII[3]	Saturnin Non filia pia vixit annis LXII	Saturninus Sexti filius pius vixit annis LXXV hic est situs Non filia pia vixit annis LXII	lapis		35.8571565	9.2014433						
EDCS-24502211	CIL 08, 23518	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales	Saturnina / an(n)is X[	Saturnina anis X	Saturnina annis X	lapis		35.8571565	9.2014433						
EDCS-24502212	CIL 08, 23519	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) [s(acrum)] / C(aius) Sel[i]/cius Ro/gatus v(ixit) a(nnos) / XIII h(ic) s(itus) e(st)	D M C Sel cius Rogatus v a XIII h s e	Dis Manibus sacrum Caius Selicius Rogatus vixit annos XIII hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502213	CIL 08, 23520 = Mactaris-01, 00017	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Sempronia M(arci) / f(ilia) Maxima vix(it) / annis XXXV / hic s(ita) e(st)	Sempronia M f Maxima vix annis XXXV hic s e	Sempronia Marci filia Maxima vixit annis XXXV hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502214	CIL 08, 23521	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  nomen singulare;  tituli sepulcrales	D(is) M(anibus) s(acrum) / Serotina / pro meritis / suis h(ic) s(ita) e(st)	D M s Serotina pro meritis suis h s e	Dis Manibus sacrum Serotina pro meritis suis hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502215	CIL 08, 23522	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Cn(aeus) Servilius Adve/na pius v(ixit) a(nnos) LXXX / Cn(aeus) Servilius Roma/nus pius v(ixit) a(nnos) L / h(ic) s(itus) e(st)	Cn Servilius Advena pius v a LXXX Cn Servilius Romanus pius v a L h s e	Cnaeus Servilius Advena pius vixit annos LXXX Cnaeus Servilius Romanus pius vixit annos L hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502216	CIL 08, 23523	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Sextia C(ai) f(ilia) / Fortunata / pia / h(ic) s(ita) e(st)	D M s Sextia C f Fortunata pia h s e	Dis Manibus sacrum Sextia Cai filia Fortunata pia hic sita est	lapis		35.8571565	9.2014433						
EDCS-24502217	CIL 08, 23524	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Sextiliae / Florentill(a)e / meritis Ae/[	D M s Sextiliae Florentille meritis Ae	Dis Manibus sacrum Sextiliae Florentillae meritis Ae	lapis		35.8571565	9.2014433						
EDCS-24502218	CIL 08, 23525	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	L(ucius) Staberi[us] / Q(uinti) f(ilius) Arn(ensi) O[3] / pius vix(it) [3] / h(ic) [s(itus) e(st)]	L Staberi Q f Arn O pius vix h	Lucius Staberius Quinti filius Arnensi O pius vixit hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502219	CIL 08, 23526	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	Satur(nius) Staberi/us L(uci) f(ilius) vixit / annis XXVII h(ic) / s(itus) e(st)	Satur Staberius L f vixit annis XXVII h s e	Saturnius Staberius Luci filius vixit annis XXVII hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502220	CIL 08, 23527	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					praenomen et nomen;  tituli sepulcrales;  viri	T(itus) Staberius L(uci) / f(ilius) vixit annis / XXV h(ic) s(itus) e(st)	T Staberius L f vixit annis XXV h s e	Titus Staberius Luci filius vixit annis XXV hic situs est	lapis		35.8571565	9.2014433						
EDCS-24502221	CIL 08, 23528	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Teren/tia M(arci) f(ilia) / Prima / pia vix(it) / a(nnis) XXV / h(ic) s(ita) e(st) // M(arcus) Iuli/us Papi/ria Vi/talis / pius / vixit an/nis LXXXX/VIII m(ensibus) X	D M s Terentia M f Prima pia vix a XXV h s e M Iulius Papiria Vitalis pius vixit annis LXXXXVIII m X	Dis Manibus sacrum Terentia Marci filia Prima pia vixit annis XXV hic sita est Marcus Iulius Papiria Vitalis pius vixit annis LXXXXVIII mensibus X	lapis		35.8571565	9.2014433						
EDCS-24502222	CIL 08, 23529	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sepulcrales;  tria nomina	Toneia L(uci) f(ilia) / Rogata pia / vixit an(n)is / LXXX (h)ic sit(a)	Toneia L f Rogata pia vixit anis LXXX ic sit	Toneia Luci filia Rogata pia vixit annis LXXX hic sita	lapis		35.8571565	9.2014433						
EDCS-24502223	CIL 08, 23530	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					tituli sepulcrales;  tria nomina;  viri	C(aius) Velleius / Theodotus / v(ixit) a(nnos) LXXV / h(ic) s(itus) e(st)	C Velleius Theodotus v a LXXV h s e	Caius Velleius Theodotus vixit annos LXXV hic situs est	lapis		35.8571565	9.2014433						
